@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
7852,'2019/09/24 11:35:48:919',52,88.299042,144.153687,62.678913,143.022766,136.044708,76.159576,196.44838,143.17572,77.628502,248.595627,147.636078,74.426346,268.075867,151.113342,68.744789,6
7853,'2019/09/24 11:35:48:970',52,86.501556,142.21817,64.214348,140.44931,133.717468,77.717308,193.689651,141.959778,79.194336,247.021912,145.392151,76.034058,265.845764,149.607361,70.356697,6
7854,'2019/09/24 11:35:49:021',52,83.556671,140.039886,66.883385,134.372772,129.702148,80.49025,187.424759,137.390503,82.213394,240.575989,140.292908,79.300308,261.749237,145.540619,73.683777,6
7855,'2019/09/24 11:35:49:071',52,82.774994,139.619385,69.484016,134.871124,130.800415,83.185822,187.887924,138.288239,84.86898,238.766586,140.608307,81.973068,261.797485,145.549683,76.266876,6
7856,'2019/09/24 11:35:49:120',52,84.121552,138.307465,72.16906,139.016327,132.417603,85.901222,191.956787,141.172974,87.380859,241.508667,143.411377,84.378571,264.201599,147.790588,78.561615,6
7857,'2019/09/24 11:35:49:170',52,81.764862,135.234375,74.865341,134.521027,129.350342,88.770607,187.868744,136.989746,90.475052,236.853943,139.986115,87.625374,261.41626,145.077942,81.862999,6
7858,'2019/09/24 11:35:49:221',52,83.285583,136.433197,76.850296,136.482361,128.180695,90.711502,190.193756,135.062286,92.426056,238.651398,136.875,89.594368,263.975342,142.797577,83.824165,6
7859,'2019/09/24 11:35:49:272',52,86.505035,138.727814,79.398354,141.366241,130.680084,93.251083,195.702576,137.534424,94.831978,243.386963,137.562164,91.932877,268.641602,144.292664,86.06427,6
7860,'2019/09/24 11:35:49:321',52,88.737671,138.892151,81.94883,143.506531,133.547455,95.843864,196.993378,141.364868,97.430504,244.011459,142.028687,94.583801,269.792908,148.676544,88.667419,6
7861,'2019/09/24 11:35:49:370',52,89.279053,141.605469,84.63446,143.363159,134.234955,98.438644,196.542389,141.04187,100.111481,243.404526,141.482605,97.298203,269.881256,148.483368,91.433945,6
7862,'2019/09/24 11:35:49:422',52,87.896729,141.105408,86.392258,141.807953,132.975189,100.20874,193.941788,139.612946,101.982147,241.061798,139.478455,99.237846,268.161072,147.305695,93.433151,6
7863,'2019/09/24 11:35:49:472',52,84.387146,141.124054,88.186935,137.258331,133.585846,102.076599,188.360672,140.01593,103.986176,235.430939,139.768951,101.358818,263.6922,147.99469,95.610397,6
7864,'2019/09/24 11:35:49:521',52,81.954437,140.068512,90.040955,134.43161,132.847748,103.83197,184.689362,140.135803,105.820892,231.899216,139.211243,103.285873,260.888306,148.201538,97.570473,6
7865,'2019/09/24 11:35:49:570',52,79.227692,141.142365,91.941101,132.604004,133.937958,105.734848,182.183701,141.759308,107.730209,229.79892,139.013153,105.224342,259.195007,147.459259,99.503479,6
7866,'2019/09/24 11:35:49:621',52,75.375763,141.624725,92.203461,130.238037,136.28363,106.098129,179.466202,144.462769,108.113785,226.570175,141.837067,105.664001,256.303284,150.005646,99.92514,6
7867,'2019/09/24 11:35:49:672',52,70.788666,141.501892,92.033943,127.891144,137.534912,106.07402,176.848572,146.105804,108.085258,224.159042,143.298431,105.655258,253.681152,151.475403,99.91066,6
7868,'2019/09/24 11:35:49:722',52,66.244843,142.123871,91.275383,124.112335,139.048248,105.448975,173.277466,146.839508,107.514099,220.545166,144.489746,105.104195,250.402847,152.613159,99.380707,6
7869,'2019/09/24 11:35:49:772',52,63.780945,142.169403,89.161102,123.930878,141.410889,103.318428,173.62886,148.32019,105.277542,219.803726,146.695465,102.796158,249.220001,153.660492,96.973747,6
7870,'2019/09/24 11:35:49:822',52,55.501434,136.990051,83.632248,123.9021,139.243591,98.399467,174.545715,144.937256,100.207932,218.715927,142.086914,97.60762,247.694489,148.17804,91.692116,6
7871,'2019/09/24 11:35:49:872',52,56.8255,138.28302,81.414642,129.064148,142.985626,96.17218,180.169708,148.556976,97.808464,223.123901,145.039948,95.120621,248.477905,149.91983,89.120285,6
7872,'2019/09/24 11:35:49:923',52,54.387817,136.447113,76.27758,126.011566,139.031128,91.054474,177.156906,144.648132,92.737778,219.088409,140.808411,90.072464,242.433701,144.590118,84.109512,6
7873,'2019/09/24 11:35:49:972',52,53.767212,133.289734,71.411026,122.837982,136.831726,86.312279,173.638779,143.652679,88.08548,215.224533,139.904114,85.513725,239.51265,144.728302,79.585297,6
7874,'2019/09/24 11:35:50:022',52,54.311676,131.614532,67.629517,124.591736,133.705505,82.426048,176.714157,139.140686,84.11515,216.926773,134.02829,81.478477,242.310333,139.273773,75.501289,6
7875,'2019/09/24 11:35:50:072',52,58.531158,128.544556,64.880775,128.176544,132.811249,79.634399,180.388779,139.097229,81.271667,220.836029,134.181519,78.659103,246.020401,139.164215,72.642189,6
7876,'2019/09/24 11:35:50:123',52,60.508789,128.415131,61.166595,132.833923,132.588287,75.703918,185.67807,138.618988,77.169044,225.424545,133.524811,74.442955,250.597595,137.503998,68.327438,6
7877,'2019/09/24 11:35:50:172',52,60.940826,128.265167,55.746964,131.983582,130.36792,70.497215,185.046906,135.681122,72.068924,224.691681,130.818817,69.366272,251.557541,134.435089,63.301537,6
7878,'2019/09/24 11:35:50:222',52,62.372406,127.949158,51.118057,131.302948,129.106293,65.754913,184.195251,134.577545,67.308197,222.817627,131.169708,64.569588,250.016495,134.270752,58.497284,6
7879,'2019/09/24 11:35:50:274',52,55.372131,125.488708,47.265606,121.357391,127.143524,62.090065,173.429581,133.010406,63.80698,212.901932,130.272949,61.166897,241.008911,134.43924,55.19017,6
7880,'2019/09/24 11:35:50:323',52,50.465973,126.623871,44.896503,117.156403,131.154297,59.626068,169.179611,137.501831,61.229599,208.937424,134.752441,58.575623,236.07518,137.499847,52.552574,6
7881,'2019/09/24 11:35:50:374',52,40.900757,125.143585,40.25526,101.641663,127.095398,55.022999,152.805801,134.233704,56.864567,193.558029,131.635101,54.368095,221.794327,135.700653,48.479893,6
7882,'2019/09/24 11:35:50:423',52,33.75238,125.68457,36.067505,94.95459,131.940582,50.733135,146.345871,138.428375,52.528393,187.170441,136.146912,49.998741,214.395187,139.446259,44.056004,6
7883,'2019/09/24 11:35:50:472',52,24.68988,128.110046,32.167633,83.012634,132.74939,46.951904,134.608368,138.878418,48.899769,177.293228,138.952301,46.398991,203.434555,140.190552,40.606987,6
7884,'2019/09/24 11:35:50:523',52,20.532776,129.636475,30.678375,80.080017,136.678253,45.295128,131.856628,143.391785,47.082432,174.63324,143.213226,44.510094,199.902435,143.398468,38.685589,6
7885,'2019/09/24 11:35:50:578',52,15.082703,126.920013,28.603476,72.111572,132.355408,43.330711,124.313354,138.163025,45.262749,167.145889,139.523651,42.713577,193.467529,140.528839,36.964272,6
7886,'2019/09/24 11:35:50:622',52,12.411407,122.69928,24.968761,69.341766,131.019165,39.45356,121.548309,137.784302,41.293499,164.166946,139.831146,38.67894,190.291351,142.03949,32.892761,6
7887,'2019/09/24 11:35:50:673',52,6.875427,117.617004,20.858929,61.49292,122.669037,35.436882,113.555542,129.161591,37.456821,155.876251,132.28891,34.939613,183.648849,135.24646,29.26405,6
7888,'2019/09/24 11:35:50:724',52,6.107605,113.770081,19.040361,60.645905,120.137878,33.4692,112.267944,127.889648,35.40189,154.360123,131.523651,32.841278,181.672318,134.42041,27.13809,6
7889,'2019/09/24 11:35:50:775',52,3.875671,110.393982,17.216465,58.587769,115.628021,31.633759,110.387482,122.995819,33.585068,152.120941,125.671753,31.048143,179.954453,129.701599,25.335144,6
7890,'2019/09/24 11:35:50:823',52,1.999542,102.934723,15.335033,56.692169,108.069855,29.977043,108.901001,114.736755,32.026802,150.241058,117.533966,29.559349,178.831268,122.696198,23.888626,6
7891,'2019/09/24 11:35:50:876',52,3.851929,95.564758,14.398918,58.097809,100.080811,29.015131,110.047638,106.926971,31.110048,152.049438,110.632416,28.65457,180.438202,115.900513,23.031366,6
7892,'2019/09/24 11:35:50:924',52,5.010071,90.103394,14.119278,61.058807,92.546234,28.785929,113.105408,99.151367,30.902225,155.928833,102.567657,28.456589,184.53241,108.262268,22.857384,6
7893,'2019/09/24 11:35:50:975',52,7.47171,86.957581,15.14362,62.972961,90.344116,29.785782,114.661713,97.106476,31.915802,158.145233,100.497131,29.47818,186.618011,106.344543,23.873674,6
7894,'2019/09/24 11:35:51:026',52,10.248291,85.021027,17.106205,67.762817,84.837158,31.494097,119.327179,91.377838,33.549042,163.25354,93.89267,31.063698,191.392471,100.241089,25.441608,6
7895,'2019/09/24 11:35:51:074',52,17.544373,83.20755,20.642387,72.826172,82.41864,34.398399,124.725159,88.61261,36.29327,168.433167,90.768921,33.70443,195.974991,95.748962,27.963608,6
7896,'2019/09/24 11:35:51:124',52,19.686279,77.676147,23.750614,71.322784,73.307251,37.618389,122.159363,79.770782,39.835716,167.454819,81.50708,37.477997,195.499115,89.777985,31.969391,6
7897,'2019/09/24 11:35:51:179',52,20.175842,77.599213,26.740471,73.570435,74.402191,40.614357,125.224945,78.995728,42.711784,170.731277,81.222015,40.247459,198.555511,87.917114,34.62925,6
7898,'2019/09/24 11:35:51:225',52,24.719086,80.15097,30.977791,78.857574,68.774445,44.572582,130.67334,72.528198,46.444611,176.67189,70.77301,43.765957,203.977402,77.196625,38.113201,6
7899,'2019/09/24 11:35:51:275',52,28.541107,73.304443,35.198303,81.995697,65.217773,49.163532,133.337006,70.422119,51.076496,179.398483,70.106232,48.480667,206.74469,75.821167,42.81039,6
7900,'2019/09/24 11:35:51:325',52,32.692627,73.32608,38.707413,83.640686,60.761841,52.531471,135.174072,66.648193,54.490486,181.765396,64.295532,51.901123,209.383545,70.173584,46.287422,6
7901,'2019/09/24 11:35:51:375',52,33.935211,67.500793,42.096695,83.450897,56.237,55.982246,134.455841,59.400787,58.029526,181.001419,62.63504,55.595226,208.730194,69.771362,50.0588,6
7902,'2019/09/24 11:35:51:426',52,37.245026,71.426605,45.323677,89.023224,62.592041,59.213268,140.389984,64.177582,61.080414,186.524323,66.849152,58.48032,213.698502,72.522675,52.784912,6
7903,'2019/09/24 11:35:51:475',52,40.482605,68.181091,49.762207,87.192383,57.655884,63.625809,137.370361,61.025238,65.729431,183.252625,64.441193,63.337132,211.937408,71.720306,57.782959,6
7904,'2019/09/24 11:35:51:527',52,46.006439,76.532196,54.061001,94.138855,64.664612,67.83419,144.574738,68.92923,69.846909,190.156601,72.122894,67.348122,218.76474,78.75351,61.707649,6
7905,'2019/09/24 11:35:51:575',52,47.540497,75.035553,57.896832,94.519684,61.876465,71.679108,144.971039,66.268799,73.791679,190.900345,70.388153,71.33551,219.165924,77.478149,65.749817,6
7906,'2019/09/24 11:35:51:625',52,47.913422,74.343811,60.111305,93.505035,59.914703,73.921463,143.602905,61.73468,76.07933,190.344147,69.354309,73.713486,218.988647,76.400085,68.16452,6
7907,'2019/09/24 11:35:51:677',52,47.617096,72.189789,64.116524,91.647064,57.396454,78.117195,141.237061,59.368378,80.39502,189.775558,64.604218,78.037354,218.567047,72.861664,72.555283,6
7908,'2019/09/24 11:35:51:726',52,51.071228,77.528076,67.984474,101.547791,69.708832,82.376526,152.364441,72.632477,84.275169,201.465591,72.71225,81.45063,226.697311,79.840576,75.648148,6
7909,'2019/09/24 11:35:51:776',52,52.963837,69.662354,71.514091,103.245331,59.165955,85.980377,153.570862,63.649231,88.066193,208.445084,64.620544,85.240623,227.697205,73.843689,79.731651,6
7910,'2019/09/24 11:35:51:826',52,54.004883,72.325653,73.697502,103.967621,60.346802,87.965546,154.42366,65.435242,90.027878,211.33783,65.769257,87.126289,228.105759,73.88147,81.604691,6
7911,'2019/09/24 11:35:51:877',52,54.871796,72.524414,76.617493,108.452332,63.111816,90.839783,159.836441,68.210083,92.64151,216.805618,66.989594,89.493385,231.297104,74.550171,83.853271,6
7912,'2019/09/24 11:35:51:926',52,55.315063,74.424927,78.869041,110.673859,65.412415,93.106232,162.988419,69.462646,94.782471,219.951996,66.195587,91.507965,233.250626,73.358612,85.832611,6
7913,'2019/09/24 11:35:51:976',52,56.199829,72.562958,82.696121,117.509216,64.073517,97.180031,170.034164,68.479279,98.81868,227.120789,66.05954,95.417801,238.926376,74.093475,89.81134,6
7914,'2019/09/24 11:35:52:027',52,44.540466,67.264191,83.837181,104.246094,60.440979,98.882126,156.704468,66.635132,100.793793,214.854904,66.084229,97.689873,226.440598,72.441681,92.092148,6
7915,'2019/09/24 11:35:52:076',52,45.026306,71.574982,85.824936,104.495209,68.126801,100.826675,157.482193,76.615509,102.614822,215.244263,76.420959,99.521248,226.178741,80.85968,93.821198,6
7916,'2019/09/24 11:35:52:127',52,46.428314,67.813629,86.75045,105.135101,60.709137,101.507156,161.271957,68.248871,103.361778,214.665237,73.593719,100.353806,225.527283,77.131592,94.707993,6
7917,'2019/09/24 11:35:52:177',52,35.175354,66.939758,86.943436,89.451019,68.036377,102.492599,152.066559,67.464447,104.590088,202.682404,76.626984,101.902771,213.600067,80.476563,96.342445,6
7918,'2019/09/24 11:35:52:226',52,27.332245,67.178589,86.436035,81.818146,69.099884,102.391724,145.432755,65.633362,104.579407,197.302917,74.074341,101.975967,207.759018,78.503632,96.461632,6
7919,'2019/09/24 11:35:52:277',52,18.564117,58.810303,83.309219,75.161865,53.677734,99.671509,138.686646,47.903839,101.789505,192.02066,56.28833,99.473404,202.80722,63.424194,94.154739,6
7920,'2019/09/24 11:35:52:328',52,19.84671,66.64624,81.620255,75.298798,68.292572,98.010941,138.800018,62.788757,100.286392,192.957275,69.507507,97.75676,207.773193,73.21521,92.215393,6
7921,'2019/09/24 11:35:52:377',52,26.694061,68.6315,79.59639,80.6409,63.600739,95.293945,145.555252,62.004639,97.311661,199.252899,68.434265,94.548599,210.570465,72.240509,88.955429,6
7922,'2019/09/24 11:35:52:427',52,28.574615,73.815369,77.141396,85.968933,74.82077,93.068184,151.671738,74.733002,94.878708,204.873657,79.100494,91.798912,214.484589,80.807983,86.097527,6
7923,'2019/09/24 11:35:52:477',52,26.869446,79.960297,72.561111,82.631104,80.211212,88.644318,148.986191,82.660461,90.488251,202.297943,86.712799,87.434494,211.776718,87.924072,81.7257,6
7924,'2019/09/24 11:35:52:528',52,27.690979,89.25766,68.145592,85.297577,87.783936,84.158493,152.082474,88.448608,85.887573,205.413284,90.95636,82.744568,214.482162,91.847626,77.013176,6
7925,'2019/09/24 11:35:52:577',52,32.126526,96.69223,64.37841,93.875519,97.053711,80.209167,157.578705,95.010101,81.738754,213.960419,98.752655,78.248436,221.648758,98.84726,72.470993,6
7926,'2019/09/24 11:35:52:627',52,40.918976,99.094879,59.49102,97.924561,98.650604,75.391968,159.973618,100.471893,77.114883,218.767792,106.295868,73.703392,227.260345,106.701569,67.946571,6
7927,'2019/09/24 11:35:52:677',52,41.30069,102.861969,53.753147,97.660217,100.450348,69.74147,157.400848,105.867493,71.511414,214.994843,108.311768,68.245613,228.272766,108.895569,62.382095,6
7928,'2019/09/24 11:35:52:730',52,46.783569,107.777374,50.912102,105.374756,106.250763,66.878571,164.660065,111.929779,68.566261,218.809219,113.610626,65.319916,234.926956,115.172089,59.351917,6
7929,'2019/09/24 11:35:52:779',52,45.389557,108.620789,46.517742,102.676086,102.813995,62.249275,161.069778,108.362793,63.960663,214.262344,107.817871,60.785255,232.28537,110.571014,54.79282,6
7930,'2019/09/24 11:35:52:828',52,46.984985,112.222412,41.534512,101.833771,109.683838,57.135876,158.48407,117.514069,58.88575,210.169937,118.514008,55.849678,230.575302,120.868317,49.833851,6
7931,'2019/09/24 11:35:52:877',52,44.302277,114.530792,38.188255,100.457428,113.574219,53.721207,156.387421,120.742645,55.423698,205.480621,121.492188,52.408642,227.956055,123.663849,46.338776,6
7932,'2019/09/24 11:35:52:928',52,43.23761,115.448883,35.402145,98.135529,114.781311,50.922165,153.164749,120.859711,52.735722,201.243256,121.397766,49.813084,225.414902,124.417908,43.769169,6
7933,'2019/09/24 11:35:52:980',52,38.019592,120.923218,31.08848,93.442444,119.035187,46.522518,148.075607,123.983582,48.338039,194.215225,123.575989,45.451004,220.125916,127.000275,39.424686,6
7934,'2019/09/24 11:35:53:028',52,33.879608,125.022522,28.621162,91.061096,127.939148,43.94825,144.382858,133.524078,45.643364,188.832779,133.025085,42.741219,215.072296,136.049591,36.648491,6
7935,'2019/09/24 11:35:53:078',52,28.868134,129.605621,26.27655,86.591431,135.760895,41.483238,138.137451,141.810211,43.124313,182.079773,140.501801,40.304459,208.405792,142.565338,34.254303,6
7936,'2019/09/24 11:35:53:129',52,24.382538,135.106812,23.156639,80.3797,141.778595,38.134777,131.093079,147.009155,39.895889,174.359543,146.991028,37.099697,201.338882,149.514435,31.112902,6
7937,'2019/09/24 11:35:53:179',52,23.837982,139.141144,22.070047,77.072479,144.917603,37.090866,127.658966,150.828369,38.974403,170.641144,150.664642,36.336304,198.628326,154.705109,30.421537,6
7938,'2019/09/24 11:35:53:229',52,27.310425,147.769318,21.516758,77.798462,152.157196,36.350067,128.968719,158.2388,38.240391,171.288925,158.489319,35.628887,199.787933,163.121155,29.742348,6
7939,'2019/09/24 11:35:53:279',52,34.046143,153.318726,21.694988,83.830139,158.566162,36.286125,134.665894,164.947266,38.124134,176.797729,165.79245,35.497192,205.142334,170.466736,29.593563,6
7940,'2019/09/24 11:35:53:329',52,42.216766,160.711456,22.470486,91.182922,164.970367,37.025673,142.003418,172.034119,38.88747,184.287521,173.47998,36.301285,212.799942,178.610291,30.447411,6
7941,'2019/09/24 11:35:53:379',52,46.66153,167.898712,24.148708,95.75351,169.849152,38.718086,146.820313,176.651123,40.612774,189.380066,178.213531,38.051437,218.244125,184.069916,32.248791,6
7942,'2019/09/24 11:35:53:430',52,49.423706,172.86911,26.804817,99.513702,175.275879,41.385754,150.392288,182.264923,43.255646,193.166611,183.520996,40.729641,222.682938,189.26767,34.923309,6
7943,'2019/09/24 11:35:53:479',52,51.624664,180.372559,30.138514,102.796356,183.428131,44.684219,153.325104,190.471436,46.564941,196.183044,191.703949,44.069645,226.066681,197.229095,38.266815,6
7944,'2019/09/24 11:35:53:529',52,50.771759,186.301361,33.905712,104.58609,189.967865,48.427307,154.297501,197.682526,50.346573,197.23111,199.176331,47.912868,227.518524,204.642914,42.134335,6
7945,'2019/09/24 11:35:53:580',52,49.500549,192.296051,38.107456,107.391113,196.618042,52.579086,156.505295,204.917053,54.465435,200.011047,206.905609,52.016438,229.739899,212.018463,46.232773,6
7946,'2019/09/24 11:35:53:632',52,51.324677,197.420715,40.753487,110.771759,201.813263,55.200394,159.966278,210.093231,57.051666,203.554276,211.999146,54.579067,233.040573,216.629181,48.782265,6
7947,'2019/09/24 11:35:53:679',52,53.123566,203.370544,45.518131,116.472534,206.158234,59.835461,166.16153,214.594269,61.582012,210.319214,217.629761,58.945145,237.536514,221.642853,53.144901,6
7948,'2019/09/24 11:35:53:729',52,54.124847,208.013489,50.409637,116.685333,210.647858,64.873642,165.773041,219.889191,66.751122,211.882401,224.907288,64.154175,238.187912,228.103851,58.504833,6
7949,'2019/09/24 11:35:53:780',52,56.346436,214.856201,55.034706,119.626068,217.122192,69.488121,168.633942,226.637756,71.394936,214.442291,232.105713,68.809647,240.730957,235.449768,63.178196,6
7950,'2019/09/24 11:35:53:830',52,57.317474,219.450653,58.084686,122.566223,221.693542,72.454239,171.640656,231.375244,74.286507,217.152359,236.886047,71.635719,242.982346,240.104065,65.973015,6
7951,'2019/09/24 11:35:53:882',52,59.589783,225.624725,62.699841,125.704895,227.780182,77.032166,174.937439,237.400208,78.842491,220.395844,242.933441,76.155899,245.956406,245.8871,70.485626,6
7952,'2019/09/24 11:35:53:934',52,59.978638,228.328552,66.543381,125.634064,229.857056,80.9599,174.676682,239.245422,82.867416,220.671341,244.559525,80.264099,246.27562,248.009674,74.619034,6
7953,'2019/09/24 11:35:53:981',52,59.429749,232.407379,70.349075,125.64093,231.922516,84.757874,174.822861,240.864288,86.711487,220.973175,245.228943,84.167595,246.725555,249.113205,78.524887,6
7954,'2019/09/24 11:35:54:031',52,58.119507,233.056976,72.906868,124.535828,232.455383,87.265312,173.313614,241.771606,89.211456,219.504684,245.94516,86.68457,245.172501,249.920578,81.036613,6
7955,'2019/09/24 11:35:54:082',52,57.930267,230.373749,76.121483,125.117371,229.953308,90.429092,172.963531,240.238525,92.402229,218.836823,244.346207,89.933937,244.472519,249.216736,84.278923,6
7956,'2019/09/24 11:35:54:131',52,57.649445,229.829285,78.841568,124.489563,229.951782,93.183891,171.901184,240.498566,95.237778,217.072525,244.439728,92.858261,243.343994,250.108475,87.207886,6
7957,'2019/09/24 11:35:54:181',52,58.705017,231.170715,81.651886,127.339264,232.48822,95.909378,175.199051,242.844238,97.896057,219.144409,247.380554,95.433014,244.688232,252.624832,89.73407,6
7958,'2019/09/24 11:35:54:234',52,56.898773,233.446106,84.20932,127.552856,234.111725,98.463165,175.595764,244.56134,100.404816,219.422028,248.25177,97.921455,244.03978,253.174316,92.201561,6
7959,'2019/09/24 11:35:54:281',52,55.619385,233.648956,86.191704,126.703308,236.270569,100.549202,174.437042,247.390869,102.448441,217.974548,250.860001,99.973389,242.333969,255.246628,94.237106,6
7960,'2019/09/24 11:35:54:333',52,54.417511,234.765106,87.136482,126.514984,237.006104,101.526894,174.52655,248.410461,103.388718,217.674957,251.360886,100.907425,241.892426,255.478104,95.15535,6
7961,'2019/09/24 11:35:54:381',52,52.579193,234.566345,87.434799,124.534515,235.934052,101.842827,172.613281,247.194794,103.737839,216.096024,246.342026,101.358185,240.369217,253.872742,95.550598,6
7962,'2019/09/24 11:35:54:431',52,50.62204,234.985718,87.385757,122.80658,237.807556,101.790939,170.704575,249.437958,103.641861,212.023453,247.40181,101.321907,237.945465,255.75444,95.435272,6
7963,'2019/09/24 11:35:54:482',52,48.176422,235.855347,86.890717,120.358521,240.745667,101.261642,168.169266,252.475876,103.046326,208.074768,250.34285,100.755005,234.157761,256.994995,94.811188,6
7964,'2019/09/24 11:35:54:536',52,38.842865,234.036743,84.220383,110.629425,241.773987,98.854561,157.549149,253.990173,100.712616,196.096115,252.470551,98.526535,224.367279,258.76181,92.623795,6
7965,'2019/09/24 11:35:54:582',52,30.55423,233.134338,81.233459,102.006989,243.955231,96.036163,149.19017,255.881271,97.939438,187.236191,254.204483,95.826706,216.018509,260.308533,89.936485,6
7966,'2019/09/24 11:35:54:631',52,18.928741,232.59079,77.475296,88.96933,247.259109,92.644867,136.503845,258.475464,94.715897,173.15657,257.653168,92.67337,203.86412,263.273193,86.876114,6
7967,'2019/09/24 11:35:54:682',52,11.835815,235.456207,74.582077,82.475494,250.600708,89.906189,130.302551,261.456238,92.02153,166.481918,261.535797,89.946091,197.363419,266.299561,84.210976,6
7968,'2019/09/24 11:35:54:733',52,2.804688,240.775085,69.82579,73.686768,256.180695,85.223557,121.582581,266.68573,87.375633,157.926147,268.065491,85.238068,187.844254,272.249512,79.550827,6
7969,'2019/09/24 11:35:54:782',52,-3.747742,244.617081,65.514343,66.873016,261.552673,80.889046,114.65918,272.24762,83.038834,151.018051,274.910858,80.836342,179.798553,278.890991,75.162521,6
7970,'2019/09/24 11:35:54:831',52,-9.642303,249.230988,61.023079,61.174835,268.751007,76.399139,108.768097,279.657288,78.528297,145.93045,284.024658,76.219139,174.046356,286.695801,70.618843,6
7971,'2019/09/24 11:35:54:882',52,-16.976654,252.554489,55.403301,55.056305,271.936829,70.88781,102.847137,282.586456,73.049347,141.294739,288.927551,70.607979,168.380768,290.671082,65.131004,6
7972,'2019/09/24 11:35:54:933',52,-20.614777,254.752502,52.04047,49.420441,274.890625,67.583435,96.350983,286.009155,69.787872,136.672211,292.611786,67.409111,163.701538,294.376465,61.994476,6
7973,'2019/09/24 11:35:54:984',52,-26.646149,257.244354,47.047646,46.435181,279.698212,62.135616,94.283813,290.952515,64.117828,135.746857,297.856995,61.530052,160.494827,298.92981,56.049809,6
7974,'2019/09/24 11:35:55:034',52,-30.461273,260.105682,41.739391,45.308624,283.781677,56.392632,92.703552,295.833923,58.124775,135.038971,302.714722,55.377319,158.078674,303.465698,49.825317,6
7975,'2019/09/24 11:35:55:082',52,-36.093903,265.661621,36.248367,38.183777,287.42395,50.64613,85.131836,299.753296,52.364838,128.272491,306.581299,49.632008,151.48056,307.646606,44.076073,6
7976,'2019/09/24 11:35:55:133',52,-39.180267,268.416809,33.225853,35.299103,290.105255,47.401257,81.929382,302.91864,49.012787,125.405823,309.485229,46.239475,149.005814,310.720917,40.639549,6
7977,'2019/09/24 11:35:55:184',52,-39.620789,271.305481,31.817316,33.511047,294.502686,45.571342,79.612122,308.260498,46.995354,123.208862,314.711517,44.13102,146.967987,315.407104,38.499763,6
7978,'2019/09/24 11:35:55:233',52,-38.318695,278.340454,26.018963,27.536407,295.469635,39.636547,72.515381,310.16153,41.305649,117.64447,317.661285,38.62405,142.701599,321.252686,32.970737,6
7979,'2019/09/24 11:35:55:283',52,-38.535828,284.099518,24.277058,23.230011,298.098511,37.661377,68.933289,312.62854,39.389454,116.18335,318.423584,36.84322,143.578491,323.249451,31.162313,6
7980,'2019/09/24 11:35:55:333',52,-39.324615,286.721863,23.109909,21.587555,300.947205,36.300209,67.470306,315.882446,37.958683,115.084473,321.150879,35.360352,142.599121,327.399109,29.578756,6
7981,'2019/09/24 11:35:55:384',52,-34.390259,291.773926,23.235205,24.786987,305.086517,36.308384,70.702606,320.226501,37.999851,118.621613,325.378174,35.405579,147.225235,332.565125,29.590969,6
7982,'2019/09/24 11:35:55:433',52,-26.521637,300.931396,24.154627,30.484863,312.192932,37.112907,77.137512,327.227692,38.828842,125.832458,331.249512,36.246311,154.585571,339.184875,30.426861,6
7983,'2019/09/24 11:35:55:483',52,-15.786682,309.088257,26.911457,39.531433,319.561462,39.854652,86.771759,334.72702,41.594276,135.312164,338.410095,39.008396,164.331131,346.543854,33.191368,6
7984,'2019/09/24 11:35:55:535',52,-12.035889,312.41217,29.818657,46.810883,323.828033,42.582527,95.131287,338.790833,44.056309,143.237061,341.513733,41.286411,171.39502,348.936859,35.316124,6
7985,'2019/09/24 11:35:55:584',52,0.218475,319.344788,32.51239,56.389313,327.799774,45.735226,104.281006,342.718201,47.594116,152.869827,345.869324,45.057426,182.634613,354.819885,39.310646,6
7986,'2019/09/24 11:35:55:635',52,8.078796,324.383026,35.847549,64.075928,333.120392,49.219582,112.321014,348.838562,51.013416,159.959274,351.72998,48.479637,190.462463,359.894226,42.716221,6
7987,'2019/09/24 11:35:55:684',52,17.695862,330.307007,41.54678,75.111725,338.367432,54.850769,123.697693,354.961121,56.484982,170.088913,358.344727,53.809158,199.942917,365.876343,47.979958,6
7988,'2019/09/24 11:35:55:734',52,26.007507,339.321625,46.757824,81.816833,345.021515,60.338947,132.417847,360.778137,62.211548,178.429794,364.665344,59.603046,208.879837,371.59375,53.909294,6
7989,'2019/09/24 11:35:55:785',52,32.297485,348.405426,51.330437,88.474335,353.284698,64.973389,140.218231,368.975739,66.742767,185.793823,373.165985,64.030746,215.682159,378.928711,58.308743,6
7990,'2019/09/24 11:35:55:835',52,37.538666,356.700806,54.560619,95.279114,362.195984,68.118073,147.75061,377.233337,69.676384,193.194168,381.283295,66.786896,222.05043,385.746765,60.975777,6
