@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
892,'2019/09/24 12:26:56:201',6,95.759796,383.237549,21.939077,121.188385,399.495575,39.278519,165.243225,401.281372,43.592316,213.208252,399.228149,42.976604,260.349792,405.172241,38.148212,5
893,'2019/09/24 12:26:56:250',6,93.981476,379.503967,28.118948,120.085236,396.001892,45.402557,164.236618,398.191986,49.693108,213.272552,395.932159,49.120132,260.22522,401.60498,44.244675,5
894,'2019/09/24 12:26:56:306',6,91.589478,379.542053,33.573822,119.168701,395.5513,50.795155,163.448502,398.016113,55.037167,213.354111,395.961609,54.441765,260.463959,401.666687,49.515858,5
895,'2019/09/24 12:26:56:355',6,92.466736,382.565918,38.083092,116.088959,396.014465,55.499092,159.712799,398.250549,59.924103,210.585617,397.232758,59.463753,258.042847,403.903748,54.722523,5
896,'2019/09/24 12:26:56:406',6,90.069244,386.123047,44.083012,118.097229,399.339081,61.428501,162.552551,401.290924,65.672768,213.901627,399.379761,65.083817,260.601501,404.527222,60.188019,5
897,'2019/09/24 12:26:56:465',6,90.539032,389.426056,49.861343,118.950439,400.040955,67.209679,163.43277,402.207031,71.340927,215.221115,400.626709,70.673416,261.514526,405.741821,65.750961,5
898,'2019/09/24 12:26:56:520',6,88.771484,391.07431,54.007961,118.585846,400.423401,71.388214,162.978775,403.030029,75.389259,215.059723,401.54892,74.646744,261.026062,406.478607,69.679855,5
899,'2019/09/24 12:26:56:567',6,87.853943,392.095367,58.002048,118.266083,399.509583,75.53286,161.96254,404.209717,79.351616,214.603119,402.022675,78.624512,260.535889,406.64386,73.655693,5
900,'2019/09/24 12:26:56:617',6,86.746643,390.522461,61.124489,117.57724,395.883698,78.841873,161.084839,402.873169,82.496689,213.618057,402.194519,81.643188,259.609924,405.445313,76.739845,5
901,'2019/09/24 12:26:56:666',6,85.347412,388.132751,64.567551,115.945923,394.002136,82.57106,159.409241,404.198425,86.063629,212.5728,403.625854,85.212379,257.62738,406.433228,80.332901,5
902,'2019/09/24 12:26:56:716',6,83.318573,387.178223,66.771027,115.779449,393.339355,84.955444,159.426788,403.096497,88.418495,213.015457,402.512848,87.489578,257.481354,405.474274,82.538055,5
903,'2019/09/24 12:26:56:764',6,77.348083,382.008606,67.904129,112.517853,390.885803,86.706131,154.469894,398.80658,90.308395,209.033081,400.680054,89.31723,254.064255,404.244781,84.393341,5
904,'2019/09/24 12:26:56:817',6,70.464752,378.122803,67.437286,111.694611,387.81604,87.136719,152.486496,396.79071,90.733063,207.113373,398.782135,89.760773,253.020309,402.934448,84.856125,5
905,'2019/09/24 12:26:56:866',6,70.729675,379.881378,69.094193,107.457092,385.65506,88.246002,147.487473,394.200928,91.916031,201.708099,396.429688,91.005638,249.723236,400.497375,86.222549,5
906,'2019/09/24 12:26:56:915',6,72.918671,379.159943,69.455849,106.735413,386.000885,88.379089,145.434906,392.872742,92.126053,199.842453,395.313873,91.276825,248.283783,399.884613,86.53511,5
907,'2019/09/24 12:26:56:967',6,74.87793,377.157227,69.375877,107.192719,383.437134,88.252319,145.507294,390.989563,91.988937,199.963028,393.69281,91.152557,248.544571,399.040771,86.392715,5
908,'2019/09/24 12:26:57:016',6,81.434692,371.938629,66.730209,114.074677,378.479126,85.55394,152.814957,385.952789,89.250656,207.501144,389.570374,88.300026,255.094147,394.664215,83.445503,5
909,'2019/09/24 12:26:57:068',6,89.708801,370.193329,63.725605,123.181061,378.460876,82.426323,163.297867,385.824341,86.030045,217.746689,387.849091,85.012001,264.438995,391.594055,80.059647,5
910,'2019/09/24 12:26:57:117',6,98.735931,366.550354,60.076263,131.399689,376.385406,78.666367,172.65802,382.175873,82.341354,225.948425,382.107117,81.371666,273.477234,386.893402,76.373245,5
911,'2019/09/24 12:26:57:172',6,112.546692,362.01062,54.527275,143.129761,371.2117,73.18309,184.06694,376.438049,76.955513,236.928711,375.54007,76.092995,285.48114,381.31015,71.192307,5
912,'2019/09/24 12:26:57:218',6,121.046082,360.456848,51.716125,151.770752,370.509521,70.32663,193.067856,375.292084,74.10305,245.703491,373.987183,73.22979,294.353516,379.826111,68.304169,5
913,'2019/09/24 12:26:57:267',6,135.788147,358.530457,46.721695,166.900986,369.109802,65.268921,208.854843,373.328491,69.037964,261.312378,371.81134,68.114304,309.576721,377.918121,63.134808,5
914,'2019/09/24 12:26:57:317',6,142.001648,358.596283,44.206383,171.755692,369.677856,62.758236,213.927261,373.853241,66.56955,266.266205,371.904785,65.698662,314.599365,378.029968,60.743809,5
915,'2019/09/24 12:26:57:368',6,147.848083,358.185181,39.400951,176.065689,370.999817,57.913197,218.612442,375.486267,61.762558,271.243774,373.519348,60.955906,318.735138,379.616028,55.990536,5
916,'2019/09/24 12:26:57:415',6,147.936798,359.205566,35.325142,173.663834,372.886597,53.833752,216.306763,376.884155,57.812153,269.314514,375.102875,57.109764,316.101196,381.348724,52.19672,5
917,'2019/09/24 12:26:57:469',6,147.132462,362.531006,32.551292,169.513626,376.686279,50.929955,212.26091,381.311981,54.921329,265.575623,379.515228,54.312862,311.30304,385.043152,49.426891,5
918,'2019/09/24 12:26:57:519',6,147.454315,367.233521,29.800606,165.201569,381.881653,47.869011,208.339218,385.756653,51.915817,261.963623,384.824371,51.268639,306.168396,389.893707,46.305584,5
919,'2019/09/24 12:26:57:568',6,148.522217,373.415924,27.101141,160.52298,387.518555,44.803078,203.167419,391.529449,48.897987,257.309998,390.422302,48.388882,300.465485,395.366364,43.444248,5
920,'2019/09/24 12:26:57:618',6,148.533447,376.052429,23.930063,160.718994,387.118988,41.690266,203.29071,391.910278,45.729084,257.109589,391.498718,45.214783,300.105255,397.464386,40.351036,5
921,'2019/09/24 12:26:57:666',6,146.206482,378.32135,24.264992,158.908813,389.333557,42.004539,201.705353,394.541748,46.058258,254.96463,393.879944,45.594963,298.928101,400.145142,40.767067,5
922,'2019/09/24 12:26:57:718',6,144.858032,381.12326,26.64212,156.57782,390.766968,44.370785,198.948425,396.056458,48.521412,251.812393,395.71106,48.145489,296.561371,402.644623,43.436222,5
923,'2019/09/24 12:26:57:768',6,145.493362,381.424591,30.490185,158.506348,390.121399,48.092785,201.03511,395.784973,52.240818,253.819809,395.953796,51.85207,298.313751,403.094574,47.165257,5
924,'2019/09/24 12:26:57:818',6,145.895966,378.6604,36.095821,160.368347,384.311768,53.573257,203.451767,390.05191,57.780102,256.502625,390.819794,57.406902,299.945313,397.900818,52.819706,5
925,'2019/09/24 12:26:57:868',6,143.794586,374.40274,39.690075,160.392578,378.991516,57.079514,203.785614,384.255737,61.247459,256.868225,385.062531,60.806984,300.148956,391.770203,56.210346,5
926,'2019/09/24 12:26:57:916',6,140.054871,364.734741,44.933647,158.862656,368.267822,62.242188,202.059769,373.029419,66.361832,255.158447,373.646332,65.872643,298.404907,380.213898,61.268818,5
927,'2019/09/24 12:26:57:970',6,136.213745,356.262024,48.933971,155.633759,357.962585,66.242531,198.151825,362.454529,70.340164,250.942459,362.458557,69.861176,294.771576,368.997498,65.299805,5
928,'2019/09/24 12:26:58:019',6,135.329956,346.086426,52.410244,155.082962,344.355988,69.700981,197.090286,348.276428,73.813126,249.40892,347.627472,73.336075,293.945679,355.376068,68.859131,5
929,'2019/09/24 12:26:58:069',6,136.16922,336.049805,54.821796,157.062347,335.309875,72.05632,198.928696,340.276367,76.076363,250.821365,339.725067,75.541817,295.089478,347.327271,70.997147,5
930,'2019/09/24 12:26:58:117',6,134.972931,323.203735,57.014633,154.71254,321.048218,74.257912,195.697968,326.202728,78.321289,247.134216,326.299744,77.806511,291.984192,333.618896,73.355667,5
931,'2019/09/24 12:26:58:166',6,132.289154,311.409851,58.657902,152.823547,307.766418,75.92041,193.924469,312.263855,79.965065,244.992844,312.77301,79.369232,290.161011,318.9422,74.915527,5
932,'2019/09/24 12:26:58:219',6,131.800934,295.997803,59.798035,153.532669,290.108826,77.038651,194.38353,293.230896,81.069855,245.570679,294.966125,80.376465,290.682129,300.801056,75.89975,5
933,'2019/09/24 12:26:58:269',6,133.507904,275.726868,60.848331,156.012909,266.906128,78.027603,196.808914,269.263275,82.038788,248.072983,271.054169,81.298889,293.160828,276.730499,76.814186,5
934,'2019/09/24 12:26:58:319',6,136.261597,252.284271,61.414879,159.797714,240.581543,78.540909,200.42009,242.883881,82.526184,251.600555,244.821991,81.745796,296.401489,251.067566,77.260635,5
935,'2019/09/24 12:26:58:369',6,138.533295,239.363281,61.357094,162.669296,225.948395,78.435516,203.197433,228.655212,82.410194,254.312759,230.196136,81.598328,298.906555,237.345154,77.121155,5
936,'2019/09/24 12:26:58:419',6,136.310577,241.672302,61.143089,158.951279,229.659027,78.376526,199.032623,231.155029,82.332657,250.457748,232.348724,81.524895,295.886932,239.754181,77.061882,5
937,'2019/09/24 12:26:58:470',6,130.217468,274.147614,60.959915,151.036148,266.385132,78.407669,190.969177,268.010925,82.364212,242.496994,268.159912,81.581329,288.97464,273.604034,77.055801,5
938,'2019/09/24 12:26:58:520',6,129.268951,314.303223,60.487976,149.383087,310.754456,78.043877,189.204987,312.831818,81.988297,240.732101,312.517395,81.222687,287.94574,316.586975,76.648849,5
939,'2019/09/24 12:26:58:571',6,130.748199,353.032745,60.022827,151.913269,353.635559,77.624329,191.905304,356.453674,81.50647,243.387863,355.880554,80.706268,290.789001,358.987793,76.046791,5
940,'2019/09/24 12:26:58:620',6,135.923462,384.187073,59.704895,160.680389,388.355835,77.271393,201.499908,391.697021,81.010284,252.710297,390.585602,80.083145,299.814514,392.817566,75.259125,5
941,'2019/09/24 12:26:58:669',6,147.359009,405.070038,59.625721,174.376923,410.697205,77.122437,215.497498,415.076355,80.718269,266.77655,413.288757,79.740204,313.385193,415.723999,74.788925,5
942,'2019/09/24 12:26:58:718',6,153.621765,406.057251,60.088608,179.899139,410.488922,77.641472,221.326889,416.681976,81.157364,272.410217,415.526855,80.147568,319.281036,417.513397,75.22168,5
943,'2019/09/24 12:26:58:770',6,161.588593,386.952454,61.622055,187.398788,390.125793,79.178963,229.201843,395.361908,82.80162,279.527832,394.537994,81.77195,326.483215,398.06781,76.824188,5
944,'2019/09/24 12:26:58:821',6,162.995178,355.195618,62.942421,187.472076,355.131775,80.528702,228.862396,359.133728,84.30574,279.297089,358.934723,83.317978,326.510895,364.456421,78.454498,5
945,'2019/09/24 12:26:58:870',6,160.657425,320.10022,64.146492,183.965515,315.636108,81.72168,225.222321,317.737183,85.608047,275.689453,318.043732,84.64151,323.560669,323.84729,79.908409,5
946,'2019/09/24 12:26:58:918',6,155.895477,280.090149,64.874046,179.482193,271.301544,82.349106,220.663651,271.178986,86.230728,271.265869,272.031525,85.232101,319.247833,278.511902,80.547478,5
947,'2019/09/24 12:26:58:971',6,151.078873,260.30014,65.30687,173.687881,249.361572,82.737068,214.513321,249.122467,86.662285,265.255585,249.797882,85.711349,313.405579,257.369263,81.121941,5
948,'2019/09/24 12:26:59:025',6,144.462753,245.983932,65.604172,166.246536,233.800964,83.023438,207.290344,233.364868,86.974174,258.05722,232.884796,86.013,306.334198,240.169373,81.434189,5
949,'2019/09/24 12:26:59:071',6,138.597137,250.506668,65.972443,160.002228,238.82486,83.439148,201.013351,238.129791,87.38002,251.705444,236.796478,86.402908,300.297607,243.791016,81.809601,5
950,'2019/09/24 12:26:59:121',6,134.472107,274.500549,65.917007,154.898651,265.756653,83.518661,195.660858,265.139862,87.478668,246.358978,263.151672,86.537628,295.608856,268.893066,81.898102,5
951,'2019/09/24 12:26:59:170',6,135.212067,304.373352,65.423416,154.852875,298.895508,83.130035,195.483643,298.983521,87.111519,246.330215,296.812683,86.22686,295.856537,301.333923,81.554161,5
952,'2019/09/24 12:26:59:222',6,138.205139,333.791199,64.553978,157.691788,331.276733,82.314728,198.232529,332.131348,86.300583,249.200623,330.336578,85.442139,298.919983,334.860596,80.736656,5
953,'2019/09/24 12:26:59:272',6,142.151764,359.738098,63.417229,161.562378,359.990021,81.203766,202.040436,361.740173,85.175827,253.027664,360.103149,84.338058,302.943512,364.385742,79.596291,5
954,'2019/09/24 12:26:59:324',6,144.937042,377.927155,62.685131,165.457413,380.509735,80.453613,206.175705,382.691284,84.380089,257.138428,380.68631,83.528519,306.952148,384.82489,78.710564,5
955,'2019/09/24 12:26:59:371',6,148.999481,384.740662,62.417122,170.157486,388.214172,80.183792,211.031311,390.44043,84.093933,261.760864,388.012299,83.245476,311.848846,391.91394,78.412453,5
956,'2019/09/24 12:26:59:421',6,152.845413,375.826752,62.828854,173.834808,378.294128,80.601974,214.826111,380.966583,84.515755,265.444214,378.888397,83.671242,315.412689,383.601898,78.865082,5
957,'2019/09/24 12:26:59:472',6,155.086761,342.978516,63.89632,175.265472,341.20575,81.687569,215.996811,343.308685,85.668915,266.702148,342.164734,84.827637,316.530701,348.418884,80.141525,5
958,'2019/09/24 12:26:59:521',6,153.913574,312.136658,64.798019,174.689438,307.594116,82.549706,215.856522,309.226746,86.51548,266.417542,308.022949,85.620865,315.997162,314.660583,80.947144,5
959,'2019/09/24 12:26:59:574',6,155.589294,277.329468,65.491714,177.325958,268.348663,83.126427,218.921768,267.996216,87.050339,269.532349,266.928436,86.06337,319.058899,273.73703,81.415291,5
960,'2019/09/24 12:26:59:626',6,158.072586,249.318863,65.758293,181.395172,238.014038,83.293198,223.242142,237.111389,87.140686,273.86261,236.120117,86.060379,323.1987,243.146423,81.374084,5
961,'2019/09/24 12:26:59:670',6,160.946106,230.189331,65.996666,184.167389,216.767883,83.468353,226.133316,215.212524,87.306961,276.657532,214.894623,86.227753,325.921387,222.730042,81.596054,5
962,'2019/09/24 12:26:59:724',6,161.888428,221.779755,65.874863,185.238342,207.615051,83.386215,227.427246,205.609802,87.208878,278.126221,204.975861,86.098427,327.319244,213.221405,81.479645,5
963,'2019/09/24 12:26:59:771',6,159.315353,217.597229,65.645691,182.07605,204.196899,83.306702,224.109451,201.108459,87.124237,274.902588,200.447296,86.02449,324.400208,208.330872,81.397186,5
964,'2019/09/24 12:26:59:824',6,154.588501,211.654907,65.123932,176.719528,196.928253,82.870148,218.60907,193.229004,86.670715,269.391357,192.244781,85.568466,319.425568,199.716675,80.966537,5
965,'2019/09/24 12:26:59:873',6,150.889404,197.368744,63.848236,172.76265,180.474945,81.5476,214.894257,176.991608,85.355438,265.429932,175.742523,84.224472,315.784332,183.643707,79.675949,5
966,'2019/09/24 12:26:59:921',6,146.918076,190.125519,63.60289,168.368362,174.689545,81.42144,210.297867,170.833038,85.236572,260.833557,169.348358,84.114853,311.408264,177.498535,79.574997,5
967,'2019/09/24 12:26:59:973',6,142.018555,184.84021,63.065426,162.107758,168.576538,80.894012,204.187759,164.586945,84.738846,254.933472,163.083313,83.647598,305.959167,169.965637,79.06356,5
968,'2019/09/24 12:27:00:022',6,136.997589,162.651917,61.932369,155.541992,143.839661,79.629784,197.505646,140.795319,83.613892,248.088928,140.458313,82.657173,299.506165,149.050659,78.304611,5
969,'2019/09/24 12:27:00:073',6,136.385681,140.983429,60.411964,154.003235,117.477936,77.710449,195.922897,115.091766,81.826599,246.444901,116.023529,81.006866,297.328247,127.136444,76.962494,5
970,'2019/09/24 12:27:00:122',6,131.728729,128.367218,60.534081,149.74234,106.162048,77.944603,192.191071,103.467224,82.014664,242.668427,103.349823,81.104294,293.653961,112.466675,76.858627,5
971,'2019/09/24 12:27:00:172',6,126.939026,121.618774,60.055092,146.218948,98.337341,77.521042,188.778397,92.492371,81.37368,239.299911,93.357361,80.420883,290.159607,99.545685,75.949509,5
972,'2019/09/24 12:27:00:224',6,121.731689,95.610992,58.071129,139.519867,68.833771,75.281998,181.406052,63.942383,79.265335,232.292343,64.437714,78.408592,282.999023,75.373169,74.395599,5
973,'2019/09/24 12:27:00:271',6,122.124268,68.735565,55.702103,139.500671,38.457123,72.488434,181.074448,34.587921,76.653694,231.793289,36.829712,76.035347,281.356262,49.94577,72.370079,5
974,'2019/09/24 12:27:00:324',6,122.834747,49.083405,54.178764,140.596832,19.385834,71.061401,181.54213,16.286713,75.364548,232.776825,19.009338,74.870659,280.49646,34.842316,71.525452,5
975,'2019/09/24 12:27:00:373',6,111.020844,40.68158,53.521538,142.403351,11.262695,70.715385,184.998108,2.819672,74.431808,237.26062,3.8526,73.627861,283.184875,20.650146,70.29081,5
976,'2019/09/24 12:27:00:421',6,111.527649,58.174957,55.059258,142.896271,29.691132,72.207886,184.582474,19.096832,75.600372,235.766418,19.320099,74.594803,281.950684,29.350494,70.360725,5
977,'2019/09/24 12:27:00:474',6,117.289917,97.018768,57.301014,149.787567,74.055756,74.923355,190.887741,64.56839,78.362595,241.129623,62.660065,77.061783,287.713715,69.662323,72.383286,5
978,'2019/09/24 12:27:00:523',6,120.57666,143.413635,58.736942,150.27861,123.141998,76.64325,191.896088,115.043457,80.201065,241.424469,112.380585,78.858902,289.320618,117.890564,74.075478,5
979,'2019/09/24 12:27:00:574',6,121.887268,191.138245,59.386635,149.531479,176.843933,77.638878,191.295151,171.901978,81.434082,241.260178,169.532349,80.224205,290.072937,174.01059,75.430344,5
980,'2019/09/24 12:27:00:624',6,127.565094,239.909576,59.319839,152.809906,230.25769,77.668945,194.903046,227.780609,81.586533,245.139038,225.61734,80.472,294.390381,229.450867,75.667358,5
981,'2019/09/24 12:27:00:672',6,134.741028,292.277466,58.651382,156.82399,286.909546,76.967804,199.032806,286.093262,80.950905,249.496857,283.88623,79.939323,299.468994,287.507324,75.139694,5
982,'2019/09/24 12:27:00:724',6,139.716522,314.061798,57.848068,161.328247,310.803772,76.136574,203.617645,310.475891,80.124725,254.256958,308.537842,79.130135,304.280151,311.971741,74.303482,5
983,'2019/09/24 12:27:00:773',6,147.393707,333.606567,55.929108,169.260239,332.270294,74.18203,212.095169,332.996216,78.134666,262.524536,330.816254,77.13562,312.267334,334.430206,72.259598,5
984,'2019/09/24 12:27:00:826',6,151.367691,337.560364,54.464973,172.782379,336.635498,72.722977,215.553726,337.425018,76.683922,265.841492,334.731689,75.715195,315.733917,338.582947,70.857773,5
985,'2019/09/24 12:27:00:874',6,157.3535,335.883972,51.066658,178.290268,335.816498,69.338242,220.633911,336.464478,73.325439,271.076508,333.816956,72.403366,320.910095,338.309631,67.589943,5
986,'2019/09/24 12:27:00:923',6,162.566788,332.751343,47.258591,183.938263,333.731018,65.539536,226.959167,335.070862,69.486328,276.963867,331.500519,68.571587,326.664185,335.750183,63.72493,5
987,'2019/09/24 12:27:00:975',6,162.566788,332.751343,47.258591,183.938263,333.731018,65.539536,226.959167,335.070862,69.486328,276.963867,331.500519,68.571587,326.664185,335.750183,63.72493,5
988,'2019/09/24 12:27:01:025',6,161.458557,329.539856,42.041519,179.136688,331.204224,60.42165,222.070465,332.750488,64.501221,271.454041,328.141052,63.758007,322.284729,332.316254,59.07333,5
989,'2019/09/24 12:27:01:077',6,161.633591,323.506134,40.607452,178.289612,324.50238,59.023113,221.089157,326.115295,63.145851,270.666138,321.98053,62.437813,321.403259,326.217865,57.815155,5
990,'2019/09/24 12:27:01:128',6,162.612793,307.041321,39.688698,179.306671,306.402222,58.0872,221.896439,307.610596,62.205582,271.644836,303.796875,61.464668,322.233215,308.500488,56.840801,5
991,'2019/09/24 12:27:01:174',6,163.194183,282.807739,38.95631,178.488464,277.665466,57.305954,220.577118,278.173767,61.465065,270.548859,274.917725,60.717724,321.40683,280.602966,56.222027,5
992,'2019/09/24 12:27:01:229',6,159.539719,255.164017,38.256752,174.213318,247.218018,56.54134,215.98056,247.518753,60.72179,266.206665,244.670273,59.978054,317.055054,251.194809,55.560612,5
993,'2019/09/24 12:27:01:275',6,151.370667,221.098175,36.523918,164.546417,208.068939,54.638622,206.245163,207.492035,58.85603,256.310089,204.18869,58.107067,307.377411,211.141022,53.833199,5
994,'2019/09/24 12:27:01:329',6,148.123901,208.317841,35.499779,160.831696,193.847168,53.553616,202.531708,192.96524,57.781456,252.491333,189.531036,57.028984,303.601318,196.68338,52.802181,5
995,'2019/09/24 12:27:01:382',6,138.650635,190.498871,33.00061,151.5177,174.348816,50.962749,193.490692,172.78299,55.139004,243.009933,169.099823,54.306553,293.789429,176.065155,50.071472,5
996,'2019/09/24 12:27:01:431',6,133.669495,200.441925,30.610214,147.645615,187.047058,48.675014,189.808838,185.922607,52.824173,239.295364,181.965118,51.982845,289.898743,188.664337,47.664261,5
997,'2019/09/24 12:27:01:479',6,130.441315,217.057404,29.227631,144.507019,206.307739,47.385094,186.314133,205.691071,51.544064,236.07016,201.537323,50.760098,286.807037,208.4039,46.431976,5
998,'2019/09/24 12:27:01:531',6,127.507111,257.913635,25.585907,141.041351,252.574692,43.890472,182.456116,252.636505,48.07547,233.073929,249.595856,47.407913,283.262482,254.655518,43.021423,5
999,'2019/09/24 12:27:01:581',6,126.811005,287.64209,22.756268,141.630524,286.868103,41.024586,183.175629,287.539185,45.173782,233.956146,284.891205,44.501347,283.516266,289.516724,39.998962,5
1000,'2019/09/24 12:27:01:631',6,128.735565,317.511475,20.780663,143.272858,319.221436,39.032501,185.091522,320.336853,43.212906,235.867325,317.023132,42.638412,285.25116,321.010529,38.18795,5
1001,'2019/09/24 12:27:01:678',6,133.015869,332.857147,18.994184,147.55452,337.083252,37.120358,189.951279,338.169342,41.326298,240.886627,335.083832,40.781662,289.275909,339.66275,36.307785,5
1002,'2019/09/24 12:27:01:727',6,135.156006,332.665802,18.06485,151.419098,338.423096,36.103436,194.614502,340.278168,40.218426,245.485184,337.170654,39.631077,292.983795,341.490875,35.086201,5
1003,'2019/09/24 12:27:01:775',6,140.769745,316.722168,16.994083,157.317825,322.760681,35.014458,200.484238,324.002502,39.162476,251.401611,321.488831,38.558922,298.391144,326.536743,34.031685,5
1004,'2019/09/24 12:27:01:826',6,144.159027,290.183716,15.1572,161.875748,295.430237,33.192593,205.311829,296.338745,37.274876,256.037994,293.185974,36.623466,302.172485,298.638916,32.040108,5
1005,'2019/09/24 12:27:01:875',6,148.364227,258.698212,12.564934,161.88588,259.202209,30.439842,205.085571,260.523651,34.538582,255.731018,257.547638,33.916801,301.052979,264.251526,29.39645,5
1006,'2019/09/24 12:27:01:927',6,148.075653,236.550537,9.830364,160.177322,233.899078,27.609249,202.537384,235.771637,31.751223,253.477676,233.386505,31.182531,298.068604,241.921906,26.802492,5
1007,'2019/09/24 12:27:01:978',6,144.612808,227.425964,8.077564,155.951859,222.539185,25.373087,198.398132,224.894684,29.526783,249.157745,222.363342,28.981943,293.526001,230.782959,24.574316,5
1008,'2019/09/24 12:27:02:028',6,141.768341,226.569489,6.965034,150.706345,221.278931,23.871269,193.550018,224.185394,27.944885,243.956635,220.007233,27.366322,288.507538,228.01532,22.866743,5
1009,'2019/09/24 12:27:02:078',6,136.269257,237.266449,5.757092,142.470734,234.100494,22.456669,185.68576,236.391846,26.597801,235.453506,232.328918,26.045525,280.577301,240.349182,21.545855,5
1010,'2019/09/24 12:27:02:126',6,132.083191,268.592163,3.953262,126.380371,272.671509,20.25901,167.889053,274.897522,24.847137,217.371262,269.877991,24.917313,265.448303,274.705505,20.587461,5
1011,'2019/09/24 12:27:02:175',6,111.850311,308.92749,5.332348,111.401337,327.950378,21.02603,156.346649,332.896606,25.523598,207.340714,329.060852,25.588131,251.32074,328.904175,20.669556,5
1012,'2019/09/24 12:27:02:226',6,87.138824,331.795105,8.122021,104.932037,374.326874,20.410824,154.170959,386.517426,22.831976,206.680618,382.387146,22.451092,250.414139,374.187256,17.237347,5
1013,'2019/09/24 12:27:02:277',6,70.600494,349.460083,12.559048,67.719574,384.767914,7.15276,165.073212,413.823669,19.925413,223.252914,406.553101,18.489473,258.946869,394.999146,11.568371,5
1014,'2019/09/24 12:27:02:324',6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1015,'2019/09/24 12:27:02:374',6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1016,'2019/09/24 12:27:02:424',6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1017,'2019/09/24 12:27:02:475',6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1018,'2019/09/24 12:27:02:524',6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1019,'2019/09/24 12:27:02:575',6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1020,'2019/09/24 12:27:02:627',6,73.740662,265.936584,12.078091,110.782593,279.858276,24.01763,126.414368,275.755676,27.673763,200.416443,277.536682,28.023155,239.774277,281.615936,23.637762,5
1021,'2019/09/24 12:27:02:694',6,88.24585,216.639648,11.46228,120.804504,223.622589,24.775093,152.389526,216.588135,28.815552,210.936752,217.578949,28.684967,255.939224,228.031372,24.625782,5
1022,'2019/09/24 12:27:02:744',6,97.179871,193.776917,13.548527,129.148376,193.874756,27.793179,166.171616,189.043488,31.615,219.776505,186.214752,31.162155,268.260803,195.98291,26.995201,5
1023,'2019/09/24 12:27:02:796',6,106.177917,174.512878,17.116253,136.006104,171.282684,31.970381,176.78334,166.043152,35.756378,227.180618,163.906891,35.064445,277.064606,173.870483,30.969624,5
1024,'2019/09/24 12:27:02:843',6,117.122192,163.759521,21.129292,145.900146,156.766449,36.243435,188.831497,153.47879,39.932796,238.377716,150.534119,39.092556,288.271088,161.122986,34.969578,5
1025,'2019/09/24 12:27:02:896',6,123.933685,167.973358,24.17218,152.276779,161.413177,39.483315,195.873123,159.356598,43.158318,244.772705,155.604492,42.284924,295.029724,165.34436,38.079865,5
1026,'2019/09/24 12:27:02:945',6,134.324463,193.226929,28.859137,162.060242,188.329468,44.32111,206.621094,186.999603,47.964821,254.705887,183.105988,47.028931,304.984558,191.391846,42.670052,5
1027,'2019/09/24 12:27:02:997',6,140.941925,224.412903,31.68055,168.59494,222.196075,47.310612,213.374039,220.517151,50.971985,260.782379,216.468842,50.026314,311.352448,222.752441,45.542061,5
1028,'2019/09/24 12:27:03:046',6,144.168884,258.946228,33.52121,169.995804,260.479309,49.347004,214.428177,259.943848,53.098614,262.331573,256.549469,52.258728,312.555389,262.660583,47.733398,5
1029,'2019/09/24 12:27:03:095',6,143.19989,296.584656,33.981083,165.746643,303.014984,49.986214,209.923035,303.25351,53.944954,258.146362,300.64267,53.278481,308.700684,306.192932,48.802811,5
1030,'2019/09/24 12:27:03:146',6,140.482788,332.154297,34.54575,162.252975,342.450256,50.584011,206.407715,343.248413,54.619831,254.923126,340.329651,54.055237,305.627686,344.678467,49.553696,5
1031,'2019/09/24 12:27:03:201',6,139.787079,352.552795,35.416504,161.070175,364.377747,51.519878,205.287262,365.232239,55.61898,254.048035,361.996216,55.123703,305.055481,365.516907,50.632851,5
1032,'2019/09/24 12:27:03:259',6,139.123108,352.241913,36.991966,160.441177,364.391846,53.198849,205.137909,365.526642,57.334553,254.515945,362.980743,56.81601,305.041779,367.394165,52.239197,5
1033,'2019/09/24 12:27:03:351',6,142.088562,292.494141,41.525768,160.883957,296.938782,58.227715,205.497574,296.850647,62.499924,255.170303,295.400757,61.998833,305.898499,302.557312,57.649265,5
1034,'2019/09/24 12:27:03:404',6,143.556976,243.593445,43.929508,164.759964,241.273438,60.760117,209.815369,240.704712,64.857559,259.272552,238.918549,64.185722,309.385345,245.052063,59.862389,5
